Category(0:button set 1:button pressed),time,gazeX,gazeY,gyroX,gyroY,gyroZ,accelX,accelY,accelZ
0,1594622986554,165,932,-0.012263120152056217,0.042398322373628616,0.04144904017448425,0.96010422706604,7.280989646911621,6.335251331329346
1,1594622987035,165,932,0.8179027438163757,1.7919163703918457,1.1623867750167847,0.40942099690437317,7.393520832061768,5.990475654602051
0,1594622988044,442,212,-0.03853032737970352,-0.05595098063349724,-0.04895901307463646,0.7326480746269226,7.304932594299316,6.557918548583984
1,1594622988524,442,212,0.03966042771935463,1.0552128553390503,-0.17662985622882843,-0.6368771195411682,8.135746002197266,4.948966026306152
0,1594622989533,719,1652,-0.043417248874902725,-0.06389223039150238,0.017625296488404274,0.9385557174682617,7.757450580596924,6.193988800048828
1,1594622990031,719,1652,0.0311083123087883,-0.24654093384742737,-0.34217435121536255,0.651242733001709,7.7957587242126465,6.533976078033447
0,1594622991041,165,2012,0.018280141055583954,0.006357274483889341,0.010905777104198933,0.8667274713516235,7.613793849945068,6.148497581481934
1,1594622991552,165,2012,-0.24072670936584473,0.09493273496627808,-0.3708850145339966,0.04788549616932869,7.688016414642334,6.165257453918457
0,1594622992563,165,572,-0.020204368978738785,-0.07183347642421722,-0.020859215408563614,0.4980091452598572,7.601822376251221,6.433416366577148
1,1594622993109,165,572,0.2736218273639679,1.5280225276947021,0.09092912077903748,0.42139238119125366,8.159688949584961,5.9713215827941895
0,1594622994117,1273,1652,0.012782355770468712,0.07233072072267532,0.07015970349311829,0.5506832003593445,7.326480865478516,6.416656494140625
1,1594622994666,1273,1652,-0.17780759930610657,-0.447515606880188,0.20943698287010193,1.3431881666183472,7.3025383949279785,7.496474266052246
0,1594622995674,719,212,0.39640572667121887,-0.6564314961433411,-0.5840769410133362,-1.6089526414871216,7.187613010406494,4.65207576751709
1,1594624446843,165,212,1.5271172523498535,1.6960104703903198,-0.33240047097206116,-4.003227710723877,8.485309600830078,3.869148015975952
0,1594624447854,442,2372,-0.2224007546901703,-0.2703646719455719,0.22043254971504211,0.20351335406303406,6.411868095397949,8.260248184204102
1,1594624448449,442,2372,-0.4704120457172394,-0.1237570196390152,-0.020248349756002426,0.7302538156509399,5.360781192779541,7.618582248687744
0,1594624449463,442,1292,0.08730791509151459,0.03873313218355179,-0.04346122965216637,0.596174418926239,6.7757978439331055,7.228315830230713
1,1594624449953,442,1292,0.07814493775367737,1.9421892166137695,0.7708221673965454,-0.0885881707072258,7.3959150314331055,7.711959362030029
0,1594624450964,1273,1292,-0.04280637949705124,-0.06389223039150238,-0.030022194609045982,0.4597007632255554,7.161275863647461,6.8667802810668945
1,1594624451382,1273,1292,-0.49179232120513916,-0.30701661109924316,-0.08255660533905029,0.50519198179245,7.115784645080566,6.732700824737549
0,1594624452394,719,212,-0.007376197725534439,0.027126694098114967,0.013960102573037148,0.8068706393241882,6.759037971496582,6.988888263702393
1,1594624452954,719,212,1.5820952653884888,2.425994634628296,1.049987554550171,-1.6209239959716797,9.210775375366211,3.533949613571167
0,1594624453965,165,1292,-0.18513798713684082,-0.1286439448595047,0.07749009132385254,0.371112585067749,7.939415454864502,5.911464691162109
1,1594624454518,165,1292,-1.528430700302124,1.0967516899108887,0.641929566860199,0.09816526621580124,7.245075702667236,5.770202159881592
0,1594624455530,719,572,-0.09289733320474625,-0.059616174548864365,-0.03429825231432915,0.337592750787735,7.474925994873047,6.2466630935668945
1,1594624456016,719,572,0.117240309715271,0.41441524028778076,0.11841806024312973,-0.8140534162521362,7.996877670288086,5.027976989746094
0,1594624457026,719,212,0.027443120256066322,0.006968139670789242,-0.0037549887783825397,-0.05985686928033829,7.5132341384887695,6.105400562286377
1,1594624457558,719,212,1.4226592779159546,1.4406688213348389,0.10375729203224182,-2.5882110595703125,8.607418060302734,3.902667999267578
0,1594624458571,1273,2012,-0.155816450715065,0.5610228776931763,-0.5590314865112305,1.1875603199005127,7.106207847595215,6.3711652755737305
1,1594624460524,1273,2012,0.011560625396668911,-0.014412143267691135,0.043281637132167816,0.2849186956882477,6.14131498336792,7.55154275894165
0,1594624461533,442,2012,0.07447974383831024,0.260477215051651,0.06832711398601532,-0.5363175868988037,7.726325035095215,6.258634567260742
1,1594624462063,442,2012,-0.19857703149318695,0.7601649761199951,0.4879915416240692,-1.5083931684494019,6.689603805541992,6.033572673797607
0,1594624463074,996,2012,0.010338894091546535,0.03201361373066902,0.009073181077837944,-0.4668835997581482,6.945791244506836,7.087053298950195
1,1594624463777,996,2012,0.061651572585105896,-0.6448251008987427,-0.33789828419685364,-0.25858166813850403,6.275394439697266,6.859597206115723
0,1594624464788,442,1292,0.07081454992294312,-0.08405078202486038,0.13185709714889526,0.9577099084854126,6.885934352874756,6.778192043304443
1,1594624465292,442,1292,0.7592597007751465,1.756486177444458,0.18316976726055145,-1.2905141115188599,7.498868465423584,5.047131061553955
0,1594624466301,1273,1292,0.012171490117907524,-0.018688200041651726,0.03045346401631832,1.0439038276672363,6.778192043304443,6.936213970184326
1,1594624466773,1273,1292,-0.1515403836965561,-0.31312525272369385,0.004797124769538641,1.1037607192993164,6.035966873168945,8.037580490112305
0,1594624467783,165,2372,-0.03547599911689758,-0.0021948388312011957,0.002964528976008296,2.2099156379699707,6.70157527923584,6.943397045135498
1,1594624468378,165,2372,-0.40077340602874756,0.8542382121086121,0.10070296376943588,1.5490957498550415,6.938608169555664,7.1133904457092285
0,1594624469392,1273,212,-0.06907358765602112,-0.012579548172652721,-0.0416286364197731,1.0319324731826782,6.385530948638916,7.44140625
1,1594624469967,1273,212,1.331640362739563,1.0863670110702515,-1.4295145273208618,-5.1907877922058105,8.32249927520752,-0.3423812985420227
0,1594624470974,442,2012,-0.02753474935889244,2.486221492290497E-4,0.031064331531524658,0.22745610773563385,7.496474266052246,6.325674057006836
1,1594624473171,442,2012,0.09097310900688171,0.11997821182012558,0.017014428973197937,1.501210331916809,6.979310989379883,6.354405403137207
0,1594624474181,442,2012,-0.004321871791034937,0.0075790053233504295,-0.00864191073924303,1.2258687019348145,7.120573043823242,6.665660858154297
1,1594624475487,442,2012,0.010338894091546535,0.18228647112846375,-0.053235072642564774,0.9744698405265808,7.180429935455322,7.156487464904785
0,1594624476496,719,932,-0.005543602164834738,0.002692083129659295,-0.014139697887003422,1.192348837852478,7.118178844451904,6.718335151672363
1,1594624477128,719,932,0.5766109824180603,0.421745628118515,-0.43258240818977356,-0.8308133482933044,8.298556327819824,5.300924301147461
0,1594624478138,719,212,-0.0397520549595356,-0.0174664705991745,0.004797124769538641,1.333611011505127,7.01283073425293,6.656084060668945
1,1594624478817,719,212,0.5582850575447083,0.6813633441925049,-0.716023862361908,-1.752609133720398,8.090254783630371,3.964919090270996
0,1594624479826,165,1292,0.010338894091546535,-0.04006848484277725,0.04022730886936188,0.6392713785171509,6.634535312652588,7.1133904457092285
1,1594624480449,165,1292,0.20092885196208954,0.5042124390602112,-0.24138157069683075,-0.48843204975128174,6.8619914054870605,7.156487464904785
0,1594624481460,1273,932,0.04882340505719185,0.003302948549389839,0.04022730886936188,1.2546000480651855,6.8356547355651855,6.979310989379883
1,1594624481937,1273,932,0.059208113700151443,-0.0021948388312011957,-0.026967868208885193,1.8028889894485474,6.88114595413208,6.878751754760742
0,1594624482945,165,212,-0.03608686476945877,0.0381222702562809,-0.05812199413776398,1.2761484384536743,6.6776323318481445,7.048745155334473
1,1594624483693,165,212,0.72505122423172,1.2128161191940308,-0.4759538173675537,-2.171607255935669,8.11180305480957,5.051919937133789
0,1594624484705,442,212,0.0066737025044858456,-0.008914356119930744,0.0041862595826387405,1.4245935678482056,6.754249095916748,6.972128391265869
1,1594624485358,442,212,1.258947491645813,1.2085400819778442,-1.2242637872695923,-2.1787900924682617,8.566715240478516,4.297723293304443
0,1594624486369,1273,1292,0.012782355770468712,0.00391381373628974,-0.035519979894161224,1.3527653217315674,6.828471660614014,6.840443134307861
1,1594624486947,1273,1292,0.011560625396668911,-0.4120854139328003,0.2650257349014282,3.0479118824005127,6.232297420501709,6.790163516998291
0,1594624487958,719,2372,-0.029978211969137192,-0.02601858414709568,-0.009252776391804218,2.6480679512023926,6.852414608001709,6.634535312652588
1,1594624488578,719,2372,0.13373367488384247,0.12608686089515686,0.13796573877334595,2.853975534439087,7.046350955963135,5.63133430480957
0,1594624489588,719,212,-0.0397520549595356,0.003302948549389839,-0.022691810503602028,2.324840784072876,6.569890022277832,6.818894863128662
1,1594624490318,719,212,0.8912066221237183,0.5976747870445251,-0.5486468076705933,-1.7957061529159546,8.389538764953613,5.217124938964844
0,1594624491327,719,2012,0.014004085212945938,0.0020812179427593946,0.009073181077837944,0.3232271075248718,7.235498428344727,6.634535312652588
1,1594624491915,719,2012,-0.6787170767784119,-0.5354802012443542,0.7427223324775696,1.1420691013336182,6.325674057006836,7.661679267883301
0,1594624492924,165,572,0.07386887818574905,0.019185444340109825,-0.006809314712882042,1.484450340270996,6.593832969665527,7.091842174530029
1,1594624493572,165,572,0.9816146492958069,1.291617751121521,-0.4551844298839569,-1.9082369804382324,7.798152923583984,5.365570068359375
0,1594624494581,996,212,0.007284567691385746,0.003302948549389839,-7.006624364294112E-4,1.41022789478302,6.699181079864502,7.034379482269287
1,1594624495187,996,212,0.5967695116996765,0.5921770334243774,-1.0849864482879639,-2.1548473834991455,7.824490070343018,5.652883052825928
0,1594624496198,996,2372,0.04393647983670235,-0.02052079513669014,0.029231734573841095,0.6775797605514526,6.696786403656006,7.031985282897949
1,1594624496909,996,2372,-0.22973114252090454,0.00452467892318964,-0.05934372544288635,1.6041641235351562,6.33285665512085,8.224333763122559
0,1594624497920,719,212,0.03049744851887226,0.016131117939949036,-0.00742018036544323,2.0830190181732178,6.079063892364502,7.264229774475098
1,1594624498532,719,212,1.1813675165176392,0.9849633574485779,-0.5706379413604736,-1.8962656259536743,7.1421217918396,5.942590236663818
0,1594624499545,165,2372,-0.03303254023194313,-0.03579242527484894,0.00724058598279953,0.15083931386470795,6.725517749786377,7.091842174530029
1,1594624500197,165,2372,-0.6023589372634888,-0.019299065694212914,0.49654364585876465,0.8164477348327637,5.791750907897949,7.946598052978516
0,1594624501207,165,1652,0.0158366821706295,-0.009525221772491932,0.0023536637891083956,1.5059988498687744,6.0311784744262695,7.4868974685668945
1,1594624501744,165,1652,-0.04158465191721916,-0.03151636943221092,-0.1381453424692154,0.7302538156509399,6.359193801879883,7.077476501464844
0,1594624502756,442,572,0.04821253940463066,-0.03518155962228775,0.04450336471199989,1.0439038276672363,6.184412002563477,7.709564685821533
1,1594624503302,442,572,0.8044636845588684,0.6190550923347473,-1.1479055881500244,-2.54032564163208,7.424646377563477,5.870761871337891
0,1594624504312,442,2012,0.21375702321529388,0.20794281363487244,0.10742248594760895,1.240234375,7.436617374420166,6.8021345138549805
1,1594624504881,442,2012,-0.6677215695381165,-0.12681135535240173,0.23020640015602112,2.348783493041992,6.217931747436523,6.8212890625
0,1594624505893,996,2012,0.07997753471136093,0.03751140087842941,0.00357539439573884,0.9098244309425354,6.426233768463135,7.479714393615723
1,1594624506653,996,2012,0.08425358682870865,0.019185444340109825,0.035340383648872375,1.4006507396697998,6.63214111328125,7.005648136138916
0,1594624507663,442,212,-0.003711006371304393,0.04789610952138901,-0.04040690138936043,1.4174107313156128,6.7710089683532715,6.809317588806152
1,1594624508293,442,212,1.2076348066329956,1.678295373916626,-0.0019223929848521948,-3.375927448272705,7.383943557739258,4.316877365112305
0,1594624509301,165,2012,-0.046471573412418365,-0.016855604946613312,0.0023536637891083956,-0.04788549616932869,7.008042335510254,6.596227169036865
1,1594624509960,165,2012,-0.03914118930697441,0.28369009494781494,-0.014139697887003422,-0.16281068325042725,6.778192043304443,6.282577037811279
0,1594624510970,442,1292,0.04088215529918671,0.019185444340109825,-0.026967868208885193,0.15562786161899567,6.603409767150879,7.474925994873047
1,1594624511488,442,1292,0.2125352919101715,0.26719674468040466,0.00724058598279953,-0.9385557174682617,6.76143217086792,7.225921154022217
0,1594624512497,996,1652,0.017669277265667915,0.015520253218710423,0.03045346401631832,0.04309694468975067,6.718335151672363,7.235498428344727
1,1594624513055,996,1652,-0.00859792809933424,-0.347333699464798,0.2503649592399597,2.631308078765869,6.138920783996582,7.972935199737549
0,1594624514063,165,572,0.007284567691385746,0.019185444340109825,-0.035519979894161224,1.039115309715271,6.529187202453613,7.247469902038574
1,1594624514683,165,572,0.7262729406356812,1.397908329963684,-1.0452802181243896,-2.794118642807007,7.3025383949279785,6.1556806564331055
0,1594624515695,1273,212,0.029275717213749886,-0.005860030185431242,0.029842600226402283,0.22266755998134613,6.840443134307861,7.041562080383301
1,1594624516240,1273,212,0.7983550429344177,0.7082414627075195,-0.26215100288391113,-2.1883671283721924,8.475732803344727,4.719115734100342
0,1594624517249,165,572,-0.04769330099225044,0.013687657192349434,-0.03979603946208954,-0.14365649223327637,7.06071662902832,6.830865859985352
1,1594624517870,165,572,0.8618850708007812,1.2103726863861084,-0.10515861958265305,-2.1189332008361816,7.817307472229004,5.087833881378174
0,1594624518882,719,932,0.0023976461961865425,-0.0034165692050009966,0.0017427986022084951,0.1891477108001709,6.421444892883301,7.465348720550537
1,1594624519350,719,932,0.009117163717746735,-0.01013608742505312,0.008462316356599331,0.2777358889579773,6.5555243492126465,7.781393051147461
0,1594624520358,442,2012,0.008506298065185547,0.01307679247111082,-0.012917967513203621,0.5363175868988037,6.557918548583984,7.348029613494873
1,1594624520973,442,2012,0.106855608522892,0.010633331723511219,0.21676737070083618,1.2665714025497437,6.32088565826416,7.462954521179199
0,1594624521983,1273,572,0.014614950865507126,-0.008914356119930744,0.03656211867928505,0.9170072674751282,6.134131908416748,7.585062503814697
1,1594624522513,1273,572,0.48864638805389404,0.38936978578567505,-0.24993368983268738,-1.3240339756011963,7.4270405769348145,6.363982677459717
0,1594624523524,442,1652,0.010338894091546535,0.0020812179427593946,-0.004976719152182341,0.7637736797332764,6.210748672485352,7.506051540374756
1,1594624524034,442,1652,0.009728029370307922,0.012465926818549633,0.04022730886936188,0.7589851021766663,6.258634567260742,7.465348720550537
0,1594624525044,719,1652,0.011560625396668911,-0.015023008920252323,0.013960102573037148,0.699128270149231,6.208354473114014,7.525205612182617
1,1594624525567,719,1652,-0.11794281005859375,-0.22699326276779175,0.17706112563610077,0.11013664305210114,6.091034889221191,7.2977495193481445
0,1594624526576,165,1292,0.020723603665828705,-3.6224309587851167E-4,0.00662972079589963,1.1348862648010254,5.992869853973389,7.716747760772705
1,1594624527155,165,1292,0.32676708698272705,0.3826502561569214,-0.2438250333070755,-1.5395187139511108,6.385530948638916,7.946598052978516
0,1594624528167,165,2372,0.08058839291334152,-0.03395983204245567,0.07321403175592422,0.4022381603717804,6.0623040199279785,7.723930358886719
1,1594624528804,165,2372,0.15816828608512878,0.5378100872039795,0.0897073969244957,-0.06943397223949432,6.014418125152588,7.838855743408203
0,1594624529814,719,212,0.011560625396668911,-0.00647089583799243,0.017014428973197937,0.5746259689331055,5.367964267730713,8.214756965637207
1,1594624530536,719,212,1.546665072441101,1.224422574043274,-1.1014798879623413,-2.5187771320343018,7.077476501464844,5.64091157913208
0,1594624531547,442,2012,0.022556200623512268,-0.009525221772491932,0.043892502784729004,0.026337023824453354,6.1508917808532715,7.786181449890137
1,1594624532090,442,2012,-0.21262691915035248,-0.04373367875814438,0.3419947624206543,1.2976969480514526,5.774991035461426,8.432636260986328
0,1594624533101,442,1292,-0.020204368978738785,0.002692083129659295,-0.017804889008402824,0.48124924302101135,5.724710941314697,7.853221416473389
1,1594624533638,442,1292,0.6859558820724487,0.7259565591812134,-0.1839602291584015,-1.082212209701538,6.8356547355651855,6.727912425994873
0,1594624534652,996,212,-0.03242167457938194,-0.0834399163722992,0.04816855490207672,0.45730647444725037,6.2729997634887695,7.654496669769287
1,1594624535227,996,212,0.3200475871562958,0.16273878514766693,-0.33850914239883423,-1.3767080307006836,6.63214111328125,7.637736797332764
0,1594624536238,996,932,-0.017150040715932846,0.010633331723511219,-0.01597229391336441,0.3663240373134613,6.38074254989624,7.340846538543701
1,1594624536683,996,932,-0.029978211969137192,-0.015023008920252323,0.07626836001873016,0.5171633362770081,6.179623126983643,7.767027378082275
0,1594624537696,1273,932,0.0066737025044858456,-0.0021948388312011957,0.02801000326871872,0.596174418926239,6.1508917808532715,7.630553722381592
1,1594624538181,1273,932,0.03966042771935463,-0.016855604946613312,-0.011085372418165207,1.209108829498291,6.505244731903076,6.986494064331055
0,1594624539192,1273,212,-0.10633636265993118,0.005746409296989441,-0.0031441233586519957,1.1468576192855835,6.237085819244385,7.819701671600342
1,1594624539743,1273,212,0.5393481850624084,0.43884986639022827,-0.3293461501598358,-1.4772675037384033,7.276201248168945,5.980898380279541
0,1594624540755,165,2372,0.14900530874729156,0.05766995623707771,-0.03979603946208954,0.5842030644416809,6.687209606170654,7.094236373901367
1,1594624541452,165,2372,-0.5791460275650024,0.01307679247111082,0.44156575202941895,0.1005595400929451,6.13173770904541,7.920260906219482
0,1594624542464,996,932,0.037827830761671066,-0.021131662651896477,-0.05751113221049309,0.4477293789386749,5.839636325836182,7.776604652404785
1,1594624542950,996,932,0.1270141452550888,-0.030905505642294884,-0.017194023355841637,0.9457385540008545,5.789356708526611,7.122967720031738
0,1594624543959,719,2372,-0.04158465191721916,-0.015633873641490936,-0.0031441233586519957,1.0319324731826782,6.153286457061768,7.541965484619141
1,1594624544555,719,2372,-0.05135849490761757,0.09065667539834976,0.28884944319725037,1.2953026294708252,5.715134143829346,8.030397415161133
0,1594624545564,165,1292,0.037827830761671066,-0.014412143267691135,0.010905777104198933,1.41022789478302,5.715134143829346,7.958569526672363
1,1594624546160,165,1292,0.4355010986328125,1.3545368909835815,-0.3800479769706726,-0.572231650352478,6.7087578773498535,7.707170486450195
0,1594624547168,442,1652,-4.58148933830671E-5,-0.007692626211792231,-0.0031441233586519957,1.5969812870025635,6.2418742179870605,7.417463302612305
1,1594624547638,442,1652,0.20642663538455963,0.06438947468996048,-0.055678535252809525,2.3104751110076904,5.887521743774414,6.064698219299316
0,1594624548648,442,2012,0.032940905541181564,0.0051355441100895405,-0.005587584339082241,0.8284190893173218,6.263422966003418,7.383943557739258
1,1594624549130,442,2012,-0.05135849490761757,0.06988725811243057,-0.00436585396528244,0.6105400919914246,6.313702583312988,7.628159523010254
0,1594624550141,165,212,-0.04708243906497955,-0.018688200041651726,0.03350779041647911,1.2617827653884888,6.426233768463135,7.594639778137207
1,1594624550861,165,212,1.5527737140655518,2.298323631286621,-0.610954999923706,-3.1436827182769775,7.446194648742676,4.21152925491333
0,1594624551871,1273,572,0.15083791315555573,-0.01013608742505312,0.037783846259117126,0.90024733543396,6.301731109619141,6.972128391265869
1,1594624552324,1273,572,-0.03242167457938194,0.014909387566149235,-0.017804889008402824,0.2537931203842163,6.8069233894348145,7.489291667938232
0,1594624553335,165,1652,0.07509060949087143,-0.004638299811631441,0.010905777104198933,1.764580488204956,6.433416366577148,7.108602046966553
1,1594624553913,165,1652,-0.2669939398765564,0.2855226993560791,-0.2542097270488739,1.1731946468353271,6.196382999420166,8.39193344116211
0,1594624554922,1273,1652,0.013393220491707325,-0.030905505642294884,0.017625296488404274,1.3383996486663818,6.38074254989624,7.233104228973389
1,1594624555452,1273,1652,0.01889100857079029,-0.44018521904945374,0.2100478559732437,0.5602602958679199,6.648900985717773,6.481301784515381
0,1594624556465,996,2012,0.032330043613910675,-0.0015839735278859735,0.002964528976008296,2.291321039199829,6.450176239013672,6.909877300262451
1,1594624556917,996,2012,0.04210388660430908,0.14807802438735962,0.025566544383764267,2.537931203842163,6.136526107788086,6.75185489654541
0,1594624557928,442,1292,0.0060628377832472324,-0.005860030185431242,0.006018855143338442,2.135693073272705,6.316096782684326,7.26183557510376
1,1594624558472,442,1292,-0.1716989427804947,0.3264506459236145,-0.21939042210578918,-0.7877163887023926,6.735095024108887,6.735095024108887
0,1594624559484,1273,212,-0.1716989427804947,-0.08771597594022751,0.017014428973197937,1.9178141355514526,6.284971237182617,7.216344356536865
1,1594624560064,1273,212,0.19848540425300598,0.33927884697914124,-0.5333752036094666,-0.6368771195411682,7.043956279754639,8.382355690002441
0,1594624561073,1273,932,-0.01287398487329483,-0.01135781779885292,0.012738373130559921,0.15562786161899567,7.180429935455322,6.8212890625
1,1594624561542,1273,932,0.1832137554883957,-0.3002970814704895,0.28946033120155334,0.1771763414144516,7.539571285247803,6.87156867980957
0,1594624562554,442,572,-0.06540839374065399,0.02101803943514824,-0.04346122965216637,0.821236252784729,7.367183685302734,6.962551116943359
1,1594624563139,442,572,0.24063508212566376,0.2812466323375702,-0.24077071249485016,-1.4652961492538452,7.383943557739258,6.047938346862793
0,1594624564148,442,212,-0.01165225449949503,-0.08160731941461563,0.01151664275676012,-0.22027328610420227,6.998465061187744,6.95297384262085
1,1594624564695,442,212,0.8765458464622498,1.3246045112609863,-0.9139441847801208,-3.531555414199829,7.405491828918457,3.342407703399658
0,1594624565705,1273,212,0.06776022911071777,-0.04129021614789963,0.04511423036456108,-0.2609759569168091,6.5555243492126465,7.400703430175781
1,1594624566201,1273,212,0.4800942540168762,0.5494164824485779,-0.5193252563476562,-1.673598051071167,6.605803966522217,6.019207000732422
0,1594624567212,719,1652,0.06592763215303421,0.006968139670789242,0.009073181077837944,-0.3256213665008545,6.703969478607178,7.257047176361084
1,1594624567782,719,1652,0.3860210180282593,0.09248927235603333,0.24853236973285675,0.7805336117744446,6.907482624053955,6.998465061187744
0,1594624568795,442,212,0.026832256466150284,-0.011968682520091534,-0.006809314712882042,0.11971373856067657,6.605803966522217,7.017619609832764
1,1594624569463,442,212,0.5992130041122437,1.1902141571044922,0.04205990582704544,-2.7797529697418213,7.151699066162109,5.633728504180908
0,1594624570474,165,212,-0.03425426781177521,-0.02907291054725647,0.01884702406823635,-1.0008069276809692,6.694392204284668,7.127756118774414
1,1594624571136,165,212,0.6340323090553284,2.3801796436309814,0.23753678798675537,-3.5171897411346436,7.357606410980225,4.6951727867126465
0,1594624572145,996,932,0.1826028972864151,0.022239770740270615,-8.979719132184982E-5,-1.0462981462478638,6.553130149841309,7.01283073425293
1,1594624572651,996,932,0.0665384978055954,-0.08466164767742157,0.05672067031264305,0.19393625855445862,6.3400397300720215,7.024802207946777
0,1594624573660,719,2372,0.04454734921455383,-0.03212723508477211,0.023733947426080704,0.023942748084664345,6.81171178817749,7.276201248168945
1,1594624574253,719,2372,-0.357401967048645,-0.17506970465183258,0.45561566948890686,1.4174107313156128,6.426233768463135,7.62097692489624
0,1594624575266,719,1292,0.04210388660430908,0.05766995623707771,-0.031854789704084396,0.3830839693546295,6.189200401306152,7.901106834411621
1,1594624575770,719,1292,0.14839443564414978,-0.03884675353765488,0.13857661187648773,-1.0654523372650146,6.737489223480225,7.537177085876465
0,1594624576780,996,572,0.04576907679438591,-0.008914356119930744,0.01884702406823635,-0.004788549616932869,6.569890022277832,7.07268762588501
1,1594624577267,996,572,0.2687349021434784,0.2305448204278946,-0.18151676654815674,-0.6033572554588318,7.254652500152588,3.3974759578704834
0,1594624578276,442,2012,0.028664851561188698,0.04667438194155693,-0.044072095304727554,-0.6081457734107971,6.964945316314697,6.981705188751221
1,1594624578884,442,2012,-0.25477662682533264,0.005746409296989441,0.25891706347465515,-0.5387118458747864,6.680026531219482,8.102226257324219
