Category(0:button set 1:button pressed),time,gazeX,gazeY,gyroX,gyroY,gyroZ,accelX,accelY,accelZ
1,1594797855460,996,1652,-0.1987895965576172,0.0017073684139177203,5.33896207343787E-4,-0.0023942748084664345,8.056735038757324,5.616968631744385
0,1594797856472,719,932,0.007071987260133028,-0.0037904188502579927,0.0127512002363801,-0.07182824611663818,8.059128761291504,5.339232921600342
1,1594797857000,719,932,-0.0564580000936985,0.9803134799003601,0.31451866030693054,-1.6137412786483765,9.723150253295898,3.960130453109741
0,1594797858012,719,1292,-1.080268144607544,0.20634722709655762,0.22411057353019714,-0.7302538156509399,5.906675815582275,7.472531795501709
1,1594797858464,719,1292,-0.5420958995819092,0.42686957120895386,0.10193753242492676,-0.84517902135849,4.0487189292907715,9.687235832214355
0,1594797859476,719,1652,-0.044240690767765045,0.0860067754983902,0.09338541328907013,-0.36871832609176636,4.690384387969971,8.526012420654297
1,1594797859928,719,1652,-0.044240690767765045,0.04202447459101677,0.05856609344482422,-0.08140534162521362,4.860377788543701,8.607418060302734
0,1594797860939,442,572,-0.005145317874848843,-0.0013469578698277473,0.0011447614524513483,-0.1652049571275711,4.6640472412109375,8.537983894348145
1,1594797861813,442,572,0.06815850734710693,0.04507879912853241,0.06650733947753906,0.7110996246337891,5.01121711730957,8.911490440368652
0,1594797862820,1273,2012,0.016845831647515297,0.02430938184261322,0.0029773572459816933,0.1604164093732834,4.898686408996582,8.310527801513672
1,1594797863391,1273,2012,-0.051571074873209,-0.5926644802093506,-0.03795061632990837,0.46927785873413086,4.573064804077148,8.327287673950195
0,1594797864403,165,932,-0.018584351986646652,0.022476786747574806,0.01763812266290188,0.651242733001709,4.704750061035156,8.487704277038574
1,1594797866502,165,932,0.05716293677687645,0.07256773114204407,-0.024511579424142838,-0.1484450399875641,4.968120098114014,8.846845626831055
0,1594797867511,165,1292,-0.028969062492251396,-0.009899071417748928,-0.0037421605084091425,0.009577099233865738,4.778972625732422,8.490097999572754
1,1594797868058,165,1292,0.17139475047588348,0.10188926756381989,-0.07338079810142517,0.2609759569168091,4.774183750152588,8.499675750732422
0,1594797869067,165,212,0.0015741997631266713,-0.0013469578698277473,0.0029773572459816933,-0.24421602487564087,4.8843207359313965,8.499675750732422
1,1594797869647,165,212,0.01623496599495411,-0.13329385221004486,0.11843088269233704,0.6033572554588318,4.788549423217773,8.698400497436523
0,1594797870657,442,1652,0.052886877208948135,0.0059834253042936325,0.06162042170763016,0.04070267081260681,5.032765865325928,7.843644142150879
1,1594797871638,442,1652,0.07609976083040237,0.47207361459732056,0.1306481957435608,-1.5179702043533325,5.502043724060059,8.863605499267578
0,1594797872648,1273,212,-0.02469300664961338,4.856378654949367E-4,-0.01779206097126007,-0.8834874033927917,4.7598185539245605,8.521224021911621
1,1594797873272,1273,212,0.8732789158821106,0.3883850574493408,-0.524810254573822,-1.9561225175857544,6.275394439697266,5.894704341888428
0,1594797874282,719,1652,-0.0668427050113678,-0.0660986676812172,0.06039869040250778,-1.1564347743988037,5.791750907897949,8.006455421447754
1,1594797874785,719,1652,-0.27636948227882385,-0.05999002233147621,0.07078339904546738,0.16281068325042725,4.649681568145752,9.335277557373047
0,1594797875796,442,572,-0.035688579082489014,0.016368133947253227,0.012140336446464062,0.3735068738460541,4.702355861663818,8.636149406433105
1,1594797876250,442,572,-0.02530387043952942,-0.06793126463890076,0.007253414019942284,0.6368771195411682,4.501236438751221,8.42066478729248
0,1594797877262,442,572,-0.06928616762161255,0.02125505730509758,0.02924456261098385,0.22745610773563385,4.58024787902832,8.650514602661133
1,1594797878397,442,572,-0.005145317874848843,-1.2522737961262465E-4,0.006031683646142483,0.7757450342178345,4.336031913757324,7.956175327301025
0,1594797879408,996,2372,-0.023471275344491005,0.006594290025532246,-0.0031312950886785984,0.3423812985420227,4.582642078399658,8.502069473266602
1,1594797880037,996,2372,0.04005871340632439,0.04507879912853241,0.009086010046303272,0.21548473834991455,4.242654800415039,9.270631790161133
0,1594797881047,1273,2372,-0.023471275344491005,-7.36092624720186E-4,0.01091860607266426,0.22027328610420227,4.328848838806152,8.80135440826416
1,1594797881626,1273,2372,-0.1786310374736786,0.052409183233976364,0.11843088269233704,0.46448931097984314,4.2019524574279785,8.516435623168945
0,1594797882635,719,1292,-0.002701857127249241,0.0059834253042936325,0.002366492059081793,0.2370332032442093,4.374340057373047,8.717555046081543
1,1594797883207,719,1292,-0.2226133495569229,-0.10763750970363617,0.0035882224328815937,0.14365649223327637,4.240260601043701,9.01205062866211
0,1594797884217,1273,2012,0.005239391233772039,0.004761694464832544,0.01702725701034069,0.17238777875900269,4.302511692047119,8.748680114746094
1,1594797884696,1273,2012,0.023565348237752914,-0.03494454547762871,0.01091860607266426,0.11971373856067657,4.427014350891113,8.73192024230957
0,1594797885706,165,572,-0.008199644275009632,-1.2522737961262465E-4,-0.0055747563019394875,0.2130904644727707,4.39109992980957,8.729525566101074
1,1594797886210,165,572,0.010737178847193718,0.06462648510932922,-0.02939850091934204,0.12210801243782043,4.594613552093506,8.722343444824219
0,1594797887220,165,212,-0.044240690767765045,0.002929098904132843,-0.008629082702100277,0.18196488916873932,4.357580184936523,8.669669151306152
1,1594797887682,165,212,0.019900158047676086,-0.012953397817909718,-0.02634417451918125,0.04309694468975067,4.345608711242676,9.055147171020508
0,1594797888690,1273,1292,-0.005145317874848843,0.0017073684139177203,0.005420818459242582,0.241821750998497,4.419831275939941,8.786988258361816
1,1594797889173,1273,1292,0.04616736248135567,0.1672518402338028,-0.11003271490335464,-0.09098244458436966,4.553910732269287,8.521224021911621
0,1594797890184,165,1292,-0.026525601744651794,0.0017073684139177203,0.005420818459242582,0.06225114315748215,4.376734256744385,8.784594535827637
1,1594797890743,165,1292,-0.009421374648809433,-0.17422181367874146,0.01091860607266426,-0.2011190801858902,4.5108137130737305,8.925856590270996
0,1594797891750,996,2372,-0.010643105953931808,-0.008066476322710514,0.008475144393742085,-0.1245022863149643,4.407859802246094,8.693612098693848
1,1594797892267,996,2372,-0.013697431422770023,-0.050827041268348694,0.06833993643522263,-0.14605076611042023,4.381523132324219,9.11260986328125
0,1594797893278,719,1652,0.002795930253341794,-0.006233879830688238,-0.006185621488839388,-0.0023942748084664345,4.223500728607178,8.818114280700684
1,1594797894443,719,1652,0.04861082509160042,-0.03738800808787346,-0.031231096014380455,-0.7948992252349854,4.582642078399658,8.911490440368652
0,1594797895456,719,2372,-0.0668427050113678,0.04446793347597122,0.01091860607266426,-0.30407288670539856,4.59221887588501,8.765439987182617
1,1594797896114,719,2372,-0.041186366230249405,0.0059834253042936325,-0.0367288812994957,-0.4788549542427063,4.506025314331055,9.61301326751709
0,1594797897123,442,1292,0.01012631319463253,0.027974573895335197,0.008475144393742085,-0.05506832152605057,4.130124092102051,8.734314918518066
1,1594797897620,442,1292,-0.21100690960884094,-0.027614165097475052,0.02313590981066227,-0.5387118458747864,4.410254001617432,9.158101081848145
0,1594797898630,719,1292,-0.010643105953931808,-0.012953397817909718,-0.0055747563019394875,-0.2537931203842163,4.348002910614014,8.729525566101074
1,1594797899167,719,1292,-0.12976182997226715,-0.03433367982506752,0.0029773572459816933,-0.9840469360351562,4.292934894561768,8.842057228088379
0,1594797900179,165,932,0.04494563117623329,0.05912870168685913,-0.017181195318698883,-0.766167938709259,4.144489765167236,8.763046264648438
1,1594797900664,165,932,0.06449331343173981,0.11166311055421829,-0.03611801937222481,-0.7685621976852417,4.065478801727295,9.021627426147461
0,1594797901671,442,572,0.3577086627483368,-0.2640190124511719,-0.46922147274017334,-2.48046875,9.088666915893555,4.175615310668945
1,1594797903611,442,572,0.2813504934310913,0.07195687294006348,0.06039869040250778,-1.1971373558044434,10.032011032104492,4.647287368774414
0,1594797904623,719,2012,0.1561231017112732,0.2924792170524597,0.0848332941532135,0.05746259540319443,8.466156005859375,5.475706577301025
1,1594797905183,719,2012,0.1561231017112732,0.6657178997993469,-0.0770459920167923,0.021548472344875336,7.965752124786377,6.035966873168945
0,1594797906192,719,932,0.12313638627529144,0.18863213062286377,-0.12408261001110077,0.26815879344940186,8.454184532165527,5.327261447906494
1,1594797906739,719,932,0.5079814791679382,0.5911923050880432,0.12942646443843842,-0.5626545548439026,9.42386531829834,4.819674968719482
0,1594797907748,719,2012,0.0217327531427145,0.0811198502779007,-0.01351600419729948,0.241821750998497,8.700794219970703,4.599401950836182
1,1594797908190,719,2012,-0.04851675033569336,-0.04655098542571068,-0.0055747563019394875,-0.371112585067749,8.815719604492188,5.02079439163208
0,1594797909203,996,1652,-8.69261275511235E-4,0.03347236290574074,0.004199087619781494,0.19633053243160248,8.588263511657715,4.563488006591797
1,1594797909625,996,1652,-0.07050789892673492,-0.10824837535619736,0.013972931541502476,0.3735068738460541,8.463761329650879,4.925023078918457
0,1594797910637,719,2012,0.023565348237752914,-0.028835894539952278,-6.878342828713357E-4,0.3064671754837036,8.44221305847168,4.9753031730651855
1,1594797911115,719,2012,-0.06073405593633652,-0.04288579523563385,0.0127512002363801,1.5778270959854126,8.080677032470703,4.549122333526611
0,1594797912126,1273,1652,0.09442572295665741,0.048743993043899536,0.007253414019942284,0.5530774593353271,8.56432056427002,4.764606952667236
1,1594797912602,1273,1652,-0.10349462181329727,-0.053270503878593445,-0.006796486675739288,-0.19154198467731476,8.789382934570312,6.718335151672363
0,1594797913613,165,1652,0.17750339210033417,0.197795107960701,-0.021457253023982048,0.4381522834300995,8.559532165527344,4.613767623901367
1,1594797914082,165,1652,-0.10044030100107193,0.02125505730509758,0.018248988315463066,0.5770202279090881,8.284191131591797,5.446975231170654
0,1594797915092,442,2372,0.01928929053246975,0.012702942825853825,-0.004353025928139687,0.6440598964691162,8.463761329650879,5.0016398429870605
1,1594797915683,442,2372,-0.27575862407684326,-0.1968238353729248,0.14347636699676514,0.43336373567581177,8.736708641052246,5.298530101776123
0,1594797916697,442,1652,-0.035077717155218124,-0.056324828416109085,-0.012294274754822254,0.541106104850769,8.56432056427002,4.795732498168945
1,1594797917247,442,1652,0.08770620077848434,0.19901683926582336,-0.05566570535302162,0.42857518792152405,8.652909278869629,4.446168422698975
0,1594797918260,719,212,-0.004534452687948942,-0.011731666512787342,-0.01351600419729948,0.5267404317855835,8.607418060302734,4.85080099105835
1,1594797918885,719,212,0.3790889382362366,0.7151979804039001,-0.4667780101299286,-1.1564347743988037,8.995290756225586,2.949746608734131
0,1594797919895,165,1292,0.041280440986156464,0.017589865252375603,0.13614597916603088,0.3232271075248718,8.727131843566895,4.597007751464844
1,1594797920827,165,1292,0.002795930253341794,-0.033111948519945145,-0.012294274754822254,0.25139886140823364,8.652909278869629,4.46053409576416
0,1594797921838,1273,2012,-0.017362622544169426,0.007816021330654621,0.0017556266393512487,0.5985686779022217,8.743891716003418,4.496448040008545
1,1594797922325,1273,2012,-0.035077717155218124,-0.1113027036190033,0.018859853968024254,0.6296942830085754,8.44460678100586,5.123748302459717
0,1594797923334,165,1292,0.034560926258563995,0.04141360893845558,5.33896207343787E-4,0.5746259689331055,8.775016784667969,4.254626274108887
1,1594797923824,165,1292,0.052276015281677246,-0.0905332863330841,-0.11308703571557999,0.572231650352478,9.100638389587402,3.782954216003418
0,1594797924833,442,2372,9.6333451801911E-4,-0.0019578230567276478,-0.0031312950886785984,0.4980091452598572,8.707977294921875,4.369551658630371
1,1594797925388,442,2372,-0.03996463865041733,0.25460556149482727,0.3077991008758545,0.3615354895591736,8.640937805175781,4.407859802246094
0,1594797926397,1273,572,9.6333451801911E-4,-0.03189022094011307,-0.014737734571099281,0.4429408311843872,8.638543128967285,4.462928295135498
1,1594797926944,1273,572,0.05655207112431526,0.12021522223949432,-0.19433212280273438,-1.1779831647872925,9.098244667053223,4.017592906951904
0,1594797927955,996,212,-0.004534452687948942,0.01575726829469204,-0.0031312950886785984,0.6033572554588318,8.746285438537598,4.525179386138916
1,1594797928576,996,212,0.2782961428165436,0.665107011795044,-0.10636752098798752,-0.7087053656578064,8.964164733886719,4.369551658630371
0,1594797929586,996,212,0.010737178847193718,-0.006233879830688238,-0.0025204301346093416,0.28731298446655273,8.614601135253906,4.434196949005127
1,1594797930309,996,212,0.43956458568573,0.8111038208007812,-0.17906048893928528,-2.60018253326416,10.477346420288086,2.6600394248962402
0,1594797931321,1273,2372,-0.006977913901209831,-0.012953397817909718,0.026801101863384247,0.5171633362770081,8.770228385925293,4.407859802246094
1,1594797931866,1273,2372,-0.029579928144812584,-0.05815742537379265,0.044516194611787796,0.4740664064884186,8.724737167358398,4.5108137130737305
0,1594797932878,165,212,-0.0033127223141491413,-0.008066476322710514,0.009086010046303272,0.6847625970840454,8.585869789123535,4.728692531585693
1,1594797933596,165,212,0.4139082431793213,1.181899070739746,0.43058302998542786,-1.0870007276535034,9.579493522644043,4.307300567626953
0,1594797934609,719,572,-0.035077717155218124,-0.0019578230567276478,0.04329446330666542,0.36392977833747864,8.858817100524902,4.235472202301025
1,1594797935103,719,572,0.06693678349256516,0.16908444464206696,-0.16928663849830627,-2.135693073272705,9.507665634155273,4.738269805908203
0,1594797936113,719,2372,-0.025914736092090607,-0.01356426253914833,-0.012905138544738293,0.241821750998497,8.894730567932129,4.348002910614014
1,1594797936678,719,2372,-0.14869865775108337,-0.05999002233147621,0.08238983899354935,-0.15562786161899567,8.736708641052246,4.6640472412109375
0,1594797937691,996,2012,-0.05034934729337692,-0.01539685856550932,0.04268359765410423,0.5842030644416809,8.810931205749512,4.692778587341309
1,1594797938182,996,2012,-0.03263425454497337,-0.03616627678275108,-0.007407351862639189,0.6895511150360107,8.741497039794922,4.881926536560059
0,1594797939193,165,212,-0.022860411554574966,-0.005012149456888437,5.33896207343787E-4,0.5506832003593445,8.719948768615723,4.527573585510254
1,1594797939821,165,212,0.5898374319076538,1.647989273071289,0.3523922860622406,-2.099778890609741,9.478934288024902,3.0838260650634766
0,1594797940834,719,2372,0.12130378931760788,0.026141976937651634,0.09705060720443726,0.4668835997581482,8.767834663391113,4.733481407165527
1,1594797941321,719,2372,-0.08883385360240936,0.31141605973243713,0.011529470793902874,0.06225114315748215,8.636149406433105,5.4421868324279785
0,1594797942332,1273,2372,0.029674001038074493,-0.020894644781947136,0.007253414019942284,0.35195839405059814,8.588263511657715,4.77178955078125
1,1594797942869,1273,2372,0.027230538427829742,-0.11741135269403458,-0.0770459920167923,0.7278595566749573,8.356019020080566,4.6017961502075195
0,1594797943881,442,1652,0.005239391233772039,-0.03494454547762871,0.013362065888941288,0.7398309111595154,8.573898315429688,4.881926536560059
1,1594797944384,442,1652,0.07487802952528,0.009037750773131847,0.01091860607266426,0.7853221297264099,8.432636260986328,5.118959426879883
0,1594797945395,996,212,-2.583960012998432E-4,-0.007455610204488039,0.0017556266393512487,0.6656084060668945,8.54277229309082,4.802915096282959
1,1594797946000,996,212,0.5379138588905334,1.2026684284210205,0.020692449063062668,-0.10295381397008896,8.454184532165527,4.036747455596924
0,1594797947010,165,212,0.04189130291342735,-0.04838358238339424,0.033520616590976715,0.7278595566749573,8.590658187866211,4.525179386138916
1,1594797947898,165,212,0.15917742252349854,0.5582056045532227,-0.05566570535302162,-2.049499273300171,9.560338973999023,1.9944308996200562
0,1594797948907,165,212,-0.13831393420696259,0.27537500858306885,-0.09781540930271149,-0.3064671754837036,8.588263511657715,5.138113975524902
1,1594797949864,165,212,0.7840926051139832,1.300406813621521,-0.45822590589523315,-2.569056987762451,9.938634872436523,3.7278859615325928
0,1594797950872,442,1292,-0.032023388892412186,-0.059379156678915024,0.01091860607266426,-0.06703969836235046,8.940221786499023,4.1708269119262695
1,1594797951380,442,1292,0.11580599844455719,0.6577765941619873,0.07017253339290619,0.08379961550235748,8.545166969299316,3.6488747596740723
0,1594797952403,1273,572,-0.27636948227882385,-0.3397662937641144,-0.1479063630104065,-0.4381522834300995,8.128562927246094,4.027170181274414
1,1594797952903,1273,572,-0.10166202485561371,0.30469653010368347,0.23510615527629852,-0.17957061529159546,8.954587936401367,6.5220046043396
0,1594797953913,442,1292,-0.026525601744651794,0.001096503110602498,0.013362065888941288,0.1484450399875641,8.056735038757324,5.303318500518799
1,1594797954403,442,1292,0.07304543256759644,-0.2536343038082123,-0.0923176184296608,0.596174418926239,8.286584854125977,5.2530388832092285
0,1594797955416,996,1292,-0.038742903620004654,-0.00928820576518774,0.04329446330666542,0.27534160017967224,7.7023820877075195,5.786962032318115
1,1594797955881,996,1292,-0.1780201941728592,-0.09358760714530945,0.07200513035058975,0.12929083406925201,7.2666239738464355,6.857203006744385
0,1594797956893,1273,212,0.09931264072656631,0.3279094099998474,-0.048335324972867966,0.1484450399875641,4.175615310668945,9.773429870605469
1,1594797957581,1273,212,0.38580843806266785,0.07989811897277832,0.053679171949625015,-0.7230709791183472,5.013611316680908,8.277008056640625
0,1594797958592,1273,1292,-0.05767972767353058,0.019422460347414017,0.06284215301275253,0.2178790122270584,4.788549423217773,8.557138442993164
1,1594797959063,1273,1292,-0.028969062492251396,0.06401562690734863,-0.056887436658144,-0.03830839693546295,4.407859802246094,9.261054992675781
0,1594797960071,165,932,0.0076828524470329285,-0.008066476322710514,0.02252504602074623,0.2777358889579773,4.934600353240967,8.39193344116211
1,1594797961145,165,932,0.021121887490153313,0.032250627875328064,-0.012905138544738293,-0.36392977833747864,4.860377788543701,8.705583572387695
0,1594797962155,719,1292,-0.05096021294593811,0.012092077173292637,0.007253414019942284,-0.04070267081260681,4.6640472412109375,8.636149406433105
1,1594797962719,719,1292,0.09198225289583206,0.04263534024357796,-0.02390071377158165,-0.4716721475124359,4.970514297485352,8.379961967468262
0,1594797963731,165,932,0.004628525581210852,-0.018451185896992683,0.010307740420103073,0.15802213549613953,4.616161823272705,8.832479476928711
1,1594797964266,165,932,0.03700438141822815,0.009037750773131847,-0.03306369483470917,-0.17478206753730774,5.104593753814697,8.123774528503418
0,1594797965275,719,1292,-0.046684153378009796,-0.002568688476458192,-0.004963891115039587,-0.019154198467731476,4.680807113647461,8.487704277038574
1,1594797965889,719,1292,0.0015741997631266713,0.01575726829469204,-0.048335324972867966,0.2944957911968231,4.498842239379883,9.292180061340332
0,1594797966901,719,2372,-0.023471275344491005,-0.0037904188502579927,5.33896207343787E-4,0.011971374042332172,4.436591148376465,8.705583572387695
1,1594797967488,719,2372,-0.0362994447350502,-0.020894644781947136,0.14714156091213226,-0.06225114315748215,4.446168422698975,9.203592300415039
0,1594797968497,1273,212,-0.020416948944330215,-0.006844745017588139,-0.00923994742333889,0.12929083406925201,4.405465602874756,8.825297355651855
1,1594797969137,1273,212,0.06510418653488159,-0.02822502888739109,-0.38858723640441895,-0.3304099142551422,4.755029678344727,8.425453186035156
0,1594797970147,165,2372,0.0015741997631266713,0.027974573895335197,0.024357641115784645,0.14365649223327637,4.558699131011963,8.547560691833496
1,1594797971413,165,2372,-0.029579928144812584,0.03347236290574074,0.04085100069642067,-0.08619388937950134,4.178009510040283,8.882759094238281
0,1594797972439,442,1652,-0.002701857127249241,0.002929098904132843,-0.006185621488839388,-0.019154198467731476,4.120546817779541,8.80374813079834
1,1594797972979,442,1652,0.0217327531427145,0.2271166443824768,-0.13568904995918274,-0.2609759569168091,4.2019524574279785,8.150111198425293
0,1594797973990,442,932,0.007071987260133028,0.002929098904132843,-0.012294274754822254,0.03830839693546295,4.587430477142334,8.411087036132812
1,1594797974477,442,932,3.5246924380771816E-4,0.011481212452054024,-0.03000936470925808,-0.18675343692302704,4.625739097595215,8.487704277038574
0,1594797975486,1273,932,0.029674001038074493,-7.36092624720186E-4,0.013362065888941288,0.028731297701597214,4.422225475311279,8.693612098693848
1,1594797975964,1273,932,-0.028358198702335358,0.07012427598237991,-0.08071117848157883,-0.37590113282203674,4.438985347747803,9.203592300415039
0,1594797976974,165,932,-0.002090991707518697,-0.0013469578698277473,0.004199087619781494,-0.12689656019210815,4.517996788024902,8.71276569366455
1,1594797977471,165,932,0.004017660394310951,0.009037750773131847,-0.02939850091934204,0.36871832609176636,4.529967784881592,8.56432056427002
1,1594797978015,165,932,-0.04912761598825455,-0.005623014643788338,-7.696902321185917E-5,-0.6009629964828491,4.774183750152588,8.621783256530762
0,1594797978478,442,1292,-0.022860411554574966,-0.04655098542571068,0.04268359765410423,-0.20351335406303406,4.623344421386719,8.435029983520508
0,1594797979022,165,2012,0.0699911043047905,-0.005623014643788338,-0.025122445076704025,-0.5818088054656982,5.047131061553955,7.618582248687744
1,1594797980492,165,2012,-0.09860770404338837,0.12754561007022858,0.03962927311658859,-0.5889915823936462,4.501236438751221,8.839662551879883
0,1594797981503,1273,932,-0.055847134441137314,0.037748418748378754,-0.059941764920949936,-0.3902668058872223,4.719115734100342,8.327287673950195
1,1594797981941,1273,932,-0.03324512019753456,0.0035399640910327435,0.09705060720443726,0.4740664064884186,4.71193265914917,6.914665699005127
0,1594797982950,1273,1652,0.14940360188484192,0.1415954977273941,-0.09842627495527267,0.56504887342453,4.767001152038574,8.499675750732422
1,1594797983497,1273,1652,-0.14992037415504456,-0.03983146697282791,-0.17050836980342865,-0.19393625855445862,4.53236198425293,9.09345531463623
0,1594797984508,165,212,0.04311303794384003,-0.006844745017588139,0.020692449063062668,0.2968900799751282,4.453351020812988,8.688823699951172
1,1594797985002,165,212,0.0394478440284729,-0.010509936138987541,0.08055724203586578,0.8834874033927917,4.644893169403076,8.279402732849121
0,1594797986012,719,212,-0.011864835396409035,0.008426886051893234,-0.0025204301346093416,0.38547825813293457,4.71193265914917,8.430241584777832
1,1594797986634,719,212,0.5024837255477905,-0.10030712932348251,0.09521801024675369,1.6017698049545288,5.0016398429870605,6.296942710876465
0,1594797987644,996,212,-0.04179723188281059,0.0658482238650322,-0.006796486675739288,0.39984390139579773,4.644893169403076,8.585869789123535
1,1594797988334,996,212,0.49576419591903687,0.002929098904132843,0.0035882224328815937,-0.10534809529781342,5.154873847961426,7.685622215270996
0,1594797989346,165,1292,-0.09738597273826599,0.04507879912853241,0.021914180368185043,0.2968900799751282,4.702355861663818,8.437424659729004
1,1594797989973,165,1292,0.08587360382080078,0.6663287281990051,-0.5602403879165649,-1.1708003282546997,5.059102535247803,8.988107681274414
0,1594797990984,719,212,-0.08333607017993927,-0.0037904188502579927,-0.016570331528782845,-0.43336373567581177,4.022381782531738,9.110215187072754
1,1594797991622,719,212,0.31555894017219543,0.2368904948234558,-0.29084882140159607,-1.0079896450042725,3.9457647800445557,10.59227180480957
0,1594797992631,1273,932,0.0901496559381485,-0.0453292541205883,0.06406388431787491,-0.37590113282203674,5.102199554443359,8.195602416992188
1,1594797993061,1273,932,0.015624100342392921,-0.009899071417748928,-0.0055747563019394875,-0.3591412305831909,5.128536701202393,8.035185813903809
0,1594797994068,442,1652,-0.01003224030137062,0.005372560117393732,0.008475144393742085,-0.4860377907752991,4.802915096282959,8.439818382263184
1,1594797994668,442,1652,0.01318063959479332,0.12693475186824799,0.0029773572459816933,-0.8403904438018799,4.740664005279541,8.676852226257324
0,1594797995674,165,1292,-0.04729502275586128,0.028585439547896385,0.010307740420103073,-0.45012366771698,4.8795318603515625,8.657697677612305
1,1594797996190,165,1292,0.12191464751958847,0.09150455892086029,-0.14118684828281403,-0.24421602487564087,4.860377788543701,8.418270111083984
0,1594797997196,719,932,0.03883697837591171,-0.017840318381786346,0.008475144393742085,-0.3663240373134613,4.709538459777832,8.643332481384277
1,1594797997739,719,932,0.06204985827207565,0.16969531774520874,-0.15157154202461243,-1.4006507396697998,5.420638084411621,8.152505874633789
0,1594797998746,719,932,-0.003923587501049042,-0.0037904188502579927,0.015805527567863464,-0.5123748183250427,5.016005516052246,8.298556327819824
1,1594797999606,719,932,0.0999235063791275,0.16847358644008636,-0.15523673593997955,-0.33998700976371765,4.728692531585693,8.356019020080566
0,1594798000614,165,572,-0.00881050992757082,-0.01661858893930912,0.007253414019942284,-0.6608198285102844,5.126142501831055,8.49249267578125
1,1594798001112,165,572,-8.69261275511235E-4,-0.08198116719722748,0.08666589111089706,-0.6081457734107971,4.977697372436523,8.815719604492188
0,1594798002123,165,1652,-0.01919521950185299,-0.0037904188502579927,5.33896207343787E-4,-0.5171633362770081,4.936994552612305,8.44460678100586
1,1594798003086,165,1652,-0.029579928144812584,0.011481212452054024,0.005420818459242582,-0.8667274713516235,5.4996490478515625,8.080677032470703
0,1594798004096,996,212,-0.13037270307540894,0.09761321544647217,0.024357641115784645,0.6632141470909119,5.056708335876465,8.257853507995605
1,1594798004776,996,212,0.14451666176319122,-0.4649936854839325,-0.19127778708934784,0.03830839693546295,4.908263206481934,8.114197731018066
0,1594798005787,442,212,-0.5359872579574585,0.5429339408874512,0.3487270772457123,-2.236252784729004,3.557892322540283,8.688823699951172
1,1594798006409,442,212,-0.4755115807056427,0.1159391701221466,0.10193753242492676,-0.0885881707072258,2.106961727142334,7.5180230140686035
0,1594798007421,1273,2372,0.2611919343471527,0.2588816285133362,-0.20654942095279694,0.39984390139579773,4.587430477142334,6.1245551109313965
1,1594798008023,1273,2372,-0.12976182997226715,0.19107559323310852,0.3169620931148529,1.082212209701538,2.7677817344665527,8.236305236816406
0,1594798009033,1273,572,-0.05096021294593811,0.002929098904132843,-0.07154820114374161,-0.8308133482933044,3.694365978240967,9.670475959777832
1,1594798009563,1273,572,0.3424369990825653,0.9748156666755676,-0.243201345205307,-3.1532599925994873,3.502824068069458,10.099051475524902
